TABLE_COLUMN_ID,TABLE_OWNER,TABLE_NAME,COLUMN_NAME,COLUMN_NAME_10,UFI,UFI_CREATED
69759,_DEFAULT,_DEFAULT,SOURCES_2003,SRC2003,52672,2013/03/14
69761,_DEFAULT,_DEFAULT,SOURCES_2004,SRC2004,52674,2013/03/14
69762,_DEFAULT,_DEFAULT,SOURCES_2005,SRC2005,52675,2013/03/14
69763,_DEFAULT,_DEFAULT,SOURCES_2006,SRC2006,52676,2013/03/14
69764,_DEFAULT,_DEFAULT,SOURCES_2007,SRC2007,52677,2013/03/14
69765,_DEFAULT,_DEFAULT,SOURCES_2008,SRC2008,52678,2013/03/14
69766,_DEFAULT,_DEFAULT,SOURCES_2009,SRC2009,52679,2013/03/14
69767,_DEFAULT,_DEFAULT,SOURCES_2010,SRC2010,52680,2013/03/14
69768,_DEFAULT,_DEFAULT,STATUS_DESC,STATUSDESC,52681,2013/03/14
69769,_DEFAULT,_DEFAULT,STREET_NUMBER,STREETNUM,52682,2013/03/14
69770,_DEFAULT,_DEFAULT,STRUCTUREPLAN,STRUCTPLAN,52683,2013/03/14
69771,_DEFAULT,_DEFAULT,STRUCTURE_PLAN,STRUCTPLAN,52684,2013/03/14
69772,_DEFAULT,_DEFAULT,SUBURB_NAME,SUBURB,52685,2013/03/14
69773,_DEFAULT,_DEFAULT,TOTALCONSTRDWELLINGS,TLCONSDWLG,52686,2013/03/14
69774,_DEFAULT,_DEFAULT,TOTALDEMOLITIONS,TLDEMOLTN,52687,2013/03/14
69775,_DEFAULT,_DEFAULT,TOTALDESTINATIONDWELLINGS,TLDESTDWLG,52688,2013/03/14
69776,_DEFAULT,_DEFAULT,TOTALDESTINATIONLOTS,TLDESTNLOT,52689,2013/03/14
69777,_DEFAULT,_DEFAULT,TOTALDESTINATIONUNDERCONSTR,TLDESTNUC,52690,2013/03/14
69778,_DEFAULT,_DEFAULT,TOTALDESTINATIONVACANTLOTS,TLDESTNVL,52691,2013/03/14
69779,_DEFAULT,_DEFAULT,TOTALLOTSCALCULATED,TLALLOTCAL,52692,2013/03/14
69780,_DEFAULT,_DEFAULT,TOTALLOTSREPORTED,TLALLOTREP,52693,2013/03/14
69781,_DEFAULT,_DEFAULT,TOTALNETDWELLINGS,TLNETDWLG,52694,2013/03/14
69782,_DEFAULT,_DEFAULT,TOTALORIGINALDWELLINGS,TLORIGDWNG,52695,2013/03/14
69783,_DEFAULT,_DEFAULT,TOTALORIGINALLOTS,TLORIGALLT,52696,2013/03/14
69784,_DEFAULT,_DEFAULT,TOTALORIGINALLOTSUNDERCONSTR,TLORIGUC,52697,2013/03/14
69785,_DEFAULT,_DEFAULT,TOTALORIGINALVACANTLOTS,TLORIGVLOT,52698,2013/03/14
69786,_DEFAULT,_DEFAULT,TOTALRESIDENTIALDWELLINGS,TLRESDWNG,52699,2013/03/14
69787,_DEFAULT,_DEFAULT,TOTAL_DWELLINGS,TLDWNG,52700,2013/03/14
69788,_DEFAULT,_DEFAULT,TRANSACTION_,TRANSACTN,52701,2013/03/14
69789,_DEFAULT,_DEFAULT,TWOTOFOURSMD,TWOTOFOURS,52702,2013/03/14
69790,_DEFAULT,_DEFAULT,WEBSITEADDRESS,WEBSITEADD,52703,2013/03/14
69791,_DEFAULT,_DEFAULT,ZONEDESCRIPTION,ZONEDESC,52704,2013/03/14
69792,_DEFAULT,_DEFAULT,ZONEDRESIDENTIAL,ZONERES,52705,2013/03/14
69793,_DEFAULT,_DEFAULT,ZONE_DESCRIPTION,ZONEDESC,52706,2013/03/14
69794,_DEFAULT,_DEFAULT,ZONE_NUMBER,ZONENUM,52707,2013/03/14
70747,_DEFAULT,_DEFAULT,REGISTRATION_DATE,REG_DATE,52709,2013/03/14
70762,_DEFAULT,_DEFAULT,DIV_RD_CODE,DIVRDCODE,52710,2013/03/14
70763,_DEFAULT,_DEFAULT,MATCH_PROGRESS,MATCH_PROG,52711,2013/03/14
71085,_DEFAULT,_DEFAULT,VICMAP_FEATURE_SUBTYPE,VMFTSUBTYP,52712,2013/03/14
71086,_DEFAULT,_DEFAULT,VICNAMES_FEATURE_CODE,VNFTCODE,52713,2013/03/14
72846,_DEFAULTS,_DEFAULTS,COMMENT_SDE,COMMENTSDE,52714,2013/03/14
72848,_DEFAULT,_DEFAULT,COMMENT_SDE,COMMENTSDE,52715,2013/03/14
72849,_DEFAULT,_DEFAULT,YIELDCLS_REV,YIELDCLSRV,52716,2013/03/14
73920,_DEFAULT,_DEFAULT,A_ROAD_NAME,ARDNAME,52717,2013/03/14
73921,_DEFAULT,_DEFAULT,A_ROAD_SUFFIX,ARDSUFFIX,52718,2013/03/14
73845,_DEFAULT,_DEFAULT,PERIMETER_M,PERIM_M,52719,2013/03/14
73922,_DEFAULT,_DEFAULT,A_ROAD_TYPE,ARDTYPE,52720,2013/03/14
73923,_DEFAULT,_DEFAULT,B_ROAD_NAME,BRDNAME,52721,2013/03/14
73924,_DEFAULT,_DEFAULT,B_ROAD_SUFFIX,BRDSUFFIX,52722,2013/03/14
73925,_DEFAULT,_DEFAULT,B_ROAD_TYPE,BRDTYPE,52723,2013/03/14
73926,_DEFAULT,_DEFAULT,COOKIE_NAME,COOKIENAME,52724,2013/03/14
73927,_DEFAULT,_DEFAULT,COOKIE_TYPE,COOKIETYPE,52725,2013/03/14
73928,_DEFAULT,_DEFAULT,ENVIRONMENT_NAME,ENVIRONAME,52726,2013/03/14
73930,_DEFAULT,_DEFAULT,INDEX_NUMBER,INDEXNUM,52727,2013/03/14
73931,_DEFAULT,_DEFAULT,MARKER_ADDRESS,MARKER_ADD,52728,2013/03/14
73932,_DEFAULT,_DEFAULT,MARKER_STATUS,MARKERSTAT,52729,2013/03/14
73933,_DEFAULT,_DEFAULT,MB_CATEGORY,MBCATEGORY,52730,2013/03/14
73934,_DEFAULT,_DEFAULT,MB_DATE_MODIFIED,MBDATEMOD,52731,2013/03/14
73935,_DEFAULT,_DEFAULT,MB_IMPUTATION_RATE,MBIMPRATE,52732,2013/03/14
73936,_DEFAULT,_DEFAULT,TOTAL_DWELLINGS_2006,TOTDWELL06,52733,2013/03/14
73937,_DEFAULT,_DEFAULT,TOTAL_UR_POPULATION_2006,TOTURPOP06,52734,2013/03/14
77100,_DEFAULT,_DEFAULT,CENTROID_PFI_CREATED,CENT_PFICR,52735,2013/03/14
76811,_DEFAULT,_DEFAULT,LINE_NUMBER,LINENUMBER,52736,2013/03/14
76827,_DEFAULT,_DEFAULT,DISPLAY_NAME,DISPLAYNAM,52737,2013/03/14
76828,_DEFAULT,_DEFAULT,SYMBOL_TYPE_AMG,SYMBOLTAMG,52738,2013/03/14
76830,_DEFAULT,_DEFAULT,SYMBOL_TYPE_MGA,SYMBOLTMGA,52739,2013/03/14
77099,_DEFAULT,_DEFAULT,CENTROID_FEATURE_TYPE,CENT_FTYPE,52740,2013/03/14
77101,_DEFAULT,_DEFAULT,INTERSECTION,INTERSECTN,52741,2013/03/14
78581,_DEFAULT,_DEFAULT,DOMINANT_LGA_NAME,DOM_LGA,52742,2013/03/14
78810,_DEFAULT,_DEFAULT,SPECIES_CODE,SP_CODE,52743,2013/03/14
77974,_DEFAULT,_DEFAULT,MIN_CLASS_CODE,MINCLASSCD,52744,2013/03/14
78582,_DEFAULT,_DEFAULT,MAJORITY_PARCEL_PFI,MAJPAR_PFI,52745,2013/03/14
78583,_DEFAULT,_DEFAULT,MAJORITY_PARCEL_SPI,MAJPAR_SPI,52746,2013/03/14
78584,_DEFAULT,_DEFAULT,OWNERNAME_SUMMARY,OWNER_SUMM,52747,2013/03/14
78585,_DEFAULT,_DEFAULT,POLYGON_SOURCE,POLY_SRC,52748,2013/03/14
78586,_DEFAULT,_DEFAULT,REFERENCE_P,REFERENCEP,52749,2013/03/14
78806,_DEFAULT,_DEFAULT,EDITION_DATE,EDITION_DT,52753,2013/03/14
78807,_DEFAULT,_DEFAULT,MANAGER_CODE,MANAGER_CD,52754,2013/03/14
78808,_DEFAULT,_DEFAULT,PLANTATION_NAME,PLNTN_NAME,52755,2013/03/14
78809,_DEFAULT,_DEFAULT,PLANTATION_TYPE,PLNTN_TYPE,52756,2013/03/14
78811,_DEFAULT,_DEFAULT,SPECIES_NAME,SP_NAME,52757,2013/03/14
78812,_DEFAULT,_DEFAULT,YEAR_PLANTED,YR_PLANTED,52758,2013/03/14
83535,_DEFAULT,_DEFAULT,ADD_ACCESS_TYPE,ACCESSTYPE,52760,2013/03/14
79830,_DEFAULT,_DEFAULT,ACCESS_TYPE_CODE,ACCESSTYCD,52762,2013/03/14
79831,_DEFAULT,_DEFAULT,HSA_FLAG_CODE,HSAFLAGCD,52763,2013/03/14
79832,_DEFAULT,_DEFAULT,INTERSECTION_CODE,INTRSECNCD,52764,2013/03/14
79833,_DEFAULT,_DEFAULT,PLANTATION_TYPE_CODE,PLANTNTYCD,52765,2013/03/14
79834,_DEFAULT,_DEFAULT,VMADD_PFI_LINK,VMADDPFILK,52766,2013/03/14
83531,_DEFAULT,_DEFAULT,GNR_APPROVED,GNR_APPROV,52771,2013/03/14
83537,_DEFAULT,_DEFAULT,HSA_UNIT_ID,HSAUNITID,52772,2013/03/14
84829,_DEFAULT,_DEFAULT,ACTUAL_DATE,ACTUALDATE,52777,2013/03/14
84830,_DEFAULT,_DEFAULT,BURNDISTRICT,BURNDIST,52778,2013/03/14
84831,_DEFAULT,_DEFAULT,BURN_OBJECTIVE,BURN_OBJ,52779,2013/03/14
84832,_DEFAULT,_DEFAULT,BURN_RECORD_YR,BURNRECYR,52780,2013/03/14
84833,_DEFAULT,_DEFAULT,CAPTURED_DATE,CAPTURDATE,52781,2013/03/14
84834,_DEFAULT,_DEFAULT,CONSEQUENCE,CONSQUENCE,52782,2013/03/14
84835,_DEFAULT,_DEFAULT,DSE_DISTRICT,DSE_DISTR,52783,2013/03/14
84836,_DEFAULT,_DEFAULT,FIRE_SEVERITY,FIRE_SVRTY,52784,2013/03/14
84837,_DEFAULT,_DEFAULT,FULLADDRESS,FULL_ADDR,52785,2013/03/14
84838,_DEFAULT,_DEFAULT,LANDSCAPE_BURN,LANDSC_BRN,52786,2013/03/14
84839,_DEFAULT,_DEFAULT,LAND_OBJECTIVE,LAND_OBJ,52787,2013/03/14
84840,_DEFAULT,_DEFAULT,LF_DISTRICT,LF_DISTRCT,52788,2013/03/14
84841,_DEFAULT,_DEFAULT,LF_WORKCENTRE,LF_WRKCNTR,52789,2013/03/14
84842,_DEFAULT,_DEFAULT,METHOD_COMMENTS,METHD_CMNT,52790,2013/03/14
84843,_DEFAULT,_DEFAULT,OTHER_OCCUPANT,OTHER_OCCP,52791,2013/03/14
84844,_DEFAULT,_DEFAULT,PLANNED_DATE,PLAND_DATE,52792,2013/03/14
84845,_DEFAULT,_DEFAULT,PRIMARY_OCCUPANT,PRMRY_OCCU,52793,2013/03/14
84846,_DEFAULT,_DEFAULT,PRIMARY_USE,PRMRY_USE,52794,2013/03/14
84847,_DEFAULT,_DEFAULT,RISK_RATING,RISK_RATNG,52795,2013/03/14
84848,_DEFAULT,_DEFAULT,START_DATE_INT,STRTDATIT,52796,2013/03/14
84849,_DEFAULT,_DEFAULT,TRAFFICABILITY,TRAFICBLTY,52797,2013/03/14
84850,_DEFAULT,_DEFAULT,TREATMENT_TYPE,TREAT_TYPE,52798,2013/03/14
84851,_DEFAULT,_DEFAULT,UPDATE_DATE,UPDATEDATE,52799,2013/03/14
84852,_DEFAULT,_DEFAULT,DRILLED_DEPTH,DRILLDEPTH,52800,2013/03/14
84853,_DEFAULT,_DEFAULT,LITHOLOGICAL_DATA,LITHO_DATA,52801,2013/03/14
84854,_DEFAULT,_DEFAULT,SCREEN_BOTTOM,SCR_BOTTOM,52802,2013/03/14
85232,_DEFAULT,_DEFAULT,AFD_SURVEY_,AFDSURVEY,52804,2013/03/14
85233,_DEFAULT,_DEFAULT,AFD_SURVEY_ID,AFDSURVYID,52805,2013/03/14
85234,_DEFAULT,_DEFAULT,AFD_TAXA_ID,AFDTAXAID,52806,2013/03/14
85235,_DEFAULT,_DEFAULT,AQUA_RES_ID,AQUARESID,52807,2013/03/14
85236,_DEFAULT,_DEFAULT,AREATYPE_DESCRIPTION,AREATYDESC,52808,2013/03/14
85237,_DEFAULT,_DEFAULT,BIO_ELEMENT,BIOELEMENT,52809,2013/03/14
85238,_DEFAULT,_DEFAULT,BIO_ELEMENT_1,BIOELEMT1,52810,2013/03/14
85239,_DEFAULT,_DEFAULT,BIO_ELEMENT_2,BIOELEMT2,52811,2013/03/14
85240,_DEFAULT,_DEFAULT,BIO_ELEMENT_3,BIOELEMT3,52812,2013/03/14
85241,_DEFAULT,_DEFAULT,BIO_ELEMENT_4,BIOELEMT4,52813,2013/03/14
85242,_DEFAULT,_DEFAULT,BIO_SUBELEMENT,BIOSUBELT,52814,2013/03/14
85243,_DEFAULT,_DEFAULT,BIO_SUBELEMENT_1,BIOSUBELT1,52815,2013/03/14
85244,_DEFAULT,_DEFAULT,BIO_SUBELEMENT_2,BIOSUBELT2,52816,2013/03/14
85245,_DEFAULT,_DEFAULT,BIO_SUBELEMENT_3,BIOSUBELM3,52817,2013/03/14
85246,_DEFAULT,_DEFAULT,BIO_SUBELEMENT_4,BIOSUBELT4,52818,2013/03/14
85247,_DEFAULT,AFD_TAXA,CATCHRESULT_ID,CATCHRESID,52819,2013/03/14
85248,_DEFAULT,_DEFAULT,CATCHRESULT_ID,CATCHRESID,52820,2013/03/14
85249,_DEFAULT,_DEFAULT,COMMON_NAME,COMMNAME,52821,2013/03/14
85252,_DEFAULT,_DEFAULT,COMMON_NAME_1,COMMNAME1,52822,2013/03/14
85254,_DEFAULT,_DEFAULT,COMMON_NAME_3,COMMNAME3,52823,2013/03/14
85253,_DEFAULT,_DEFAULT,COMMON_NAME_2,COMMNAME2,52824,2013/03/14
85255,_DEFAULT,_DEFAULT,COMMON_NAME_4,COMMNAME4,52825,2013/03/14
101304,_DEFAULT,_DEFAULT,CUSTODIAL_ADDRESS,CUSTADD,1339037,2014/04/02
101305,_DEFAULT,_DEFAULT,CUSTODIAL_ADDRESS_MATCH,CUSTADDMAT,1339038,2014/04/02
101306,_DEFAULT,_DEFAULT,VMADD_MULTI_STATUS,VMADDMLTST,1339039,2014/04/02
103241,_DEFAULT,_DEFAULT,COMMUTER_CAPACITY,COM_CAPAC,2426345,2014/08/19
103242,_DEFAULT,_DEFAULT,DIRECTIONDESC,DIR_DESC,2426355,2014/08/19
103243,_DEFAULT,_DEFAULT,ELECTRIFIED,ELECTRIC,2426363,2014/08/19
103244,_DEFAULT,_DEFAULT,FACILITYNAME,FACILITY,2426365,2014/08/19
103245,_DEFAULT,_DEFAULT,LINEDESCLONG,LINEDESCLG,2426369,2014/08/19
103246,_DEFAULT,_DEFAULT,METLINKSTOPID,MET_STOPID,2426374,2014/08/19
103247,_DEFAULT,_DEFAULT,OPERATORNAME,OPERATOR,2426375,2014/08/19
103248,_DEFAULT,_DEFAULT,PLATFORMNBR,PLATFORMNO,2426376,2014/08/19
103249,_DEFAULT,_DEFAULT,PUBLICDESCSHORT,PUBDESCSHT,2426377,2014/08/19
103250,_DEFAULT,_DEFAULT,ROUTEPATHDESC,RTPATHDESC,2426378,2014/08/19
103251,_DEFAULT,_DEFAULT,ROUTEPATHFROM,ROUTEPTHFR,2426379,2014/08/19
103252,_DEFAULT,_DEFAULT,ROUTEPATHTO,ROUTEPTHTO,2426380,2014/08/19
103253,_DEFAULT,_DEFAULT,ROUTEPATHVIA,ROUTEPTHVI,2426381,2014/08/19
103254,_DEFAULT,_DEFAULT,ROUTESUSINGSTOP,RTUSESTOP,2426382,2014/08/19
103255,_DEFAULT,_DEFAULT,SEGMENTNAME,SEGMENT,2426383,2014/08/19
103256,_DEFAULT,_DEFAULT,STATIONNAME,STATION,2426384,2014/08/19
103257,_DEFAULT,_DEFAULT,STATIONTYPE,STATIONTYP,2426385,2014/08/19
103258,_DEFAULT,_DEFAULT,STATION_NAME,STATION,2426386,2014/08/19
103259,_DEFAULT,_DEFAULT,STOPMODENAME,STOPMODE,2426387,2014/08/19
103260,_DEFAULT,_DEFAULT,STOPSPECNAME,STOPSPEC,2426388,2014/08/19
103261,_DEFAULT,_DEFAULT,TRAMTRACKERID,TRAMTRKID,2426389,2014/08/19
114525,_DEFAULT,_DEFAULT,CURRENT_LANDUSE,CUR_LADUSE,5547443,2015/08/04
114526,_DEFAULT,_DEFAULT,DATASET_RESOURCE_TITLE_IN_ANZM,DRT_ANZMET,5547444,2015/08/04
114527,_DEFAULT,_DEFAULT,ECO_EXPLORATION,ECO_EXPLOR,5547445,2015/08/04
114528,_DEFAULT,_DEFAULT,ECO_IRRIGATION,ECO_IRRGTN,5547446,2015/08/04
114529,_DEFAULT,_DEFAULT,ECO_TOT_WATER_ENT,ECO_TWE,5547447,2015/08/04
34961,_DEFAULT,_DEFAULT,CREATE_DATE_UFI,CRDATE_UFI,51855,2013/03/14
34962,_DEFAULT,_DEFAULT,CREATE_DATE_PFI,CRDATE_PFI,51856,2013/03/14
34963,_DEFAULT,_DEFAULT,FEATURE_TYPE_CODE,FTYPE_CODE,51857,2013/03/14
34964,_DEFAULT,_DEFAULT,NAMED_FEATURE_ID,NFEAT_ID,51858,2013/03/14
34965,_DEFAULT,_DEFAULT,ROAD_SUFFIX,RD_SUF,51859,2013/03/14
34966,_DEFAULT,_DEFAULT,LOCALITY_ROAD_ID,LOC_RD_ID,51860,2013/03/14
34967,_DEFAULT,_DEFAULT,NONUNIQUE_LOCALITY,NUNIQ_LOC,51861,2013/03/14
34968,_DEFAULT,_DEFAULT,CONSTRUCTION_TYPE,CONST_TYPE,51862,2013/03/14
34969,_DEFAULT,_DEFAULT,DIRECTION_CODE,DIR_CODE,51863,2013/03/14
34970,_DEFAULT,_DEFAULT,FEATURE_QUALITY_ID,FQID,51864,2013/03/14
34971,_DEFAULT,_DEFAULT,HEIGHT_LIMIT,HT_LIMIT,51865,2013/03/14
34972,_DEFAULT,_DEFAULT,LEFT_LOCALITY,LEFT_LOC,51866,2013/03/14
34973,_DEFAULT,_DEFAULT,EMBANKMENT_FUNCTION,EMBANK_FC,51867,2013/03/14
34974,_DEFAULT,_DEFAULT,ADDRESS_TYPE,ADD_TYPE,51868,2013/03/14
34975,_DEFAULT,_DEFAULT,BLG_UNIT_ID_1,BUNIT_ID1,51869,2013/03/14
34976,_DEFAULT,_DEFAULT,BLG_UNIT_ID_2,BUNIT_ID2,51870,2013/03/14
34977,_DEFAULT,_DEFAULT,PHYSICAL_CONDITION,PHYS_COND,51871,2013/03/14
34978,_DEFAULT,_DEFAULT,POLYGON_UFI,PLN_UFI,51872,2013/03/14
34979,_DEFAULT,_DEFAULT,BLG_UNIT_PREFIX_1,BUNIT_PRE1,51873,2013/03/14
34980,_DEFAULT,_DEFAULT,RELATED_FEATURE_UFI,RELF_UFI,51874,2013/03/14
34981,_DEFAULT,_DEFAULT,RESTRICTIONS,RESTRICTN,51875,2013/03/14
34982,_DEFAULT,_DEFAULT,ROAD_NAME_1,RD_NAME1,51876,2013/03/14
34983,_DEFAULT,_DEFAULT,ROAD_NAME_2,RD_NAME2,51877,2013/03/14
34984,_DEFAULT,_DEFAULT,ROAD_SUFFIX_1,RD_SUF1,51878,2013/03/14
34985,_DEFAULT,_DEFAULT,ROAD_SUFFIX_2,RD_SUF2,51879,2013/03/14
34986,_DEFAULT,_DEFAULT,ROAD_TYPE_1,RD_TYPE1,51880,2013/03/14
34987,_DEFAULT,_DEFAULT,ROAD_TYPE_2,RD_TYPE2,51881,2013/03/14
34988,_DEFAULT,_DEFAULT,RUNWAY_NUMBER,RUNWAY_NO,51882,2013/03/14
34989,_DEFAULT,_DEFAULT,BLG_UNIT_PREFIX_2,BUNIT_PRE2,51883,2013/03/14
34990,_DEFAULT,_DEFAULT,BLG_UNIT_SUFFIX_1,BUNIT_SUF1,51884,2013/03/14
34991,_DEFAULT,_DEFAULT,SUPERCEDED_PFI,SUPER_PFI,51885,2013/03/14
34992,_DEFAULT,_DEFAULT,TOURIST_TYPE,TOUR_TYPE,51886,2013/03/14
34993,_DEFAULT,_DEFAULT,TRACKS_NUMBER_OF,TRACKS_NO,51887,2013/03/14
34994,_DEFAULT,_DEFAULT,BLG_UNIT_SUFFIX_2,BUNIT_SUF2,51888,2013/03/14
34995,_DEFAULT,_DEFAULT,BUILDING_NAME,BUILDING,51889,2013/03/14
34996,_DEFAULT,_DEFAULT,COMPLEX_NAME,COMPLEX,51890,2013/03/14
34997,_DEFAULT,_DEFAULT,DISP_NUMBER_1,DISP_NUM1,51891,2013/03/14
34998,_DEFAULT,_DEFAULT,DISP_NUMBER_2,DISP_NUM2,51892,2013/03/14
34999,_DEFAULT,_DEFAULT,DISP_PREFIX_1,DISP_PREF1,51893,2013/03/14
35000,_DEFAULT,_DEFAULT,STRUCTURE_TYPE,STRUC_TYPE,51894,2013/03/14
35001,_DEFAULT,_DEFAULT,DISP_PREFIX_2,DISP_PREF2,51895,2013/03/14
35002,_DEFAULT,_DEFAULT,DISP_SUFFIX_1,DISP_SUF1,51896,2013/03/14
35003,_DEFAULT,_DEFAULT,DISP_SUFFIX_2,DISP_SUF2,51897,2013/03/14
35004,_DEFAULT,_DEFAULT,DISTANCE_RELATED_FLAG,DIST_FLAG,51898,2013/03/14
35005,_DEFAULT,_DEFAULT,FLOOR_PREFIX_1,FL_PREF1,51899,2013/03/14
35006,_DEFAULT,_DEFAULT,FLOOR_PREFIX_2,FL_PREF2,51900,2013/03/14
35007,_DEFAULT,_DEFAULT,FLOOR_SUFFIX_1,FL_SUF1,51901,2013/03/14
35008,_DEFAULT,_DEFAULT,FLOOR_SUFFIX_2,FL_SUF2,51902,2013/03/14
35009,_DEFAULT,_DEFAULT,HOUSE_NUMBER_1,HSE_NUM1,51903,2013/03/14
35010,_DEFAULT,_DEFAULT,HOUSE_NUMBER_2,HSE_NUM2,51904,2013/03/14
35011,_DEFAULT,_DEFAULT,HOUSE_PREFIX_1,HSE_PREF1,51905,2013/03/14
35012,_DEFAULT,_DEFAULT,HOUSE_PREFIX_2,HSE_PREF2,51906,2013/03/14
35013,_DEFAULT,_DEFAULT,HOUSE_SUFFIX_1,HSE_SUF1,51907,2013/03/14
35014,_DEFAULT,_DEFAULT,HOUSE_SUFFIX_2,HSE_SUF2,51908,2013/03/14
35015,_DEFAULT,_DEFAULT,LOCALITY_NAME,LOCALITY,51909,2013/03/14
35016,_DEFAULT,_DEFAULT,LOCATION_DESCRIPTOR,LOC_DESC,51910,2013/03/14
35017,_DEFAULT,_DEFAULT,PREMISES_TYPE,PREM_TYPE,51911,2013/03/14
35018,_DEFAULT,_DEFAULT,PROPERTY_PFI,PR_PFI,51912,2013/03/14
35019,_DEFAULT,_DEFAULT,SIDE_OF_STREET,SIDE_OF_ST,51913,2013/03/14
35020,_DEFAULT,_DEFAULT,STREET_NAME,ST_NAME,51914,2013/03/14
35021,_DEFAULT,_DEFAULT,STREET_SUFFIX,ST_SUFF,51915,2013/03/14
35022,_DEFAULT,_DEFAULT,STREET_TYPE,ST_TYPE,51916,2013/03/14
35023,_DEFAULT,_DEFAULT,TELESCOPED_ADDRESS,TEL_ADD,51917,2013/03/14
35024,_DEFAULT,_DEFAULT,VERIFICATION_INDICATOR,VERIF_IND,51918,2013/03/14
35025,_DEFAULT,_DEFAULT,BEACON_PRESENT,BEACN_PRES,51919,2013/03/14
35026,_DEFAULT,_DEFAULT,BEACON_TYPE,BEACN_TYPE,51920,2013/03/14
35027,_DEFAULT,_DEFAULT,CONSTRUCTION,CONST,51921,2013/03/14
35028,_DEFAULT,_DEFAULT,DISTRICT_CODE,DISTRICTC,51922,2013/03/14
35029,_DEFAULT,_DEFAULT,FEATURE_TYPE,FTYPE,51923,2013/03/14
35030,_DEFAULT,_DEFAULT,GAZETTED_LGA_NAME,GAZ_LGA,51924,2013/03/14
35031,_DEFAULT,_DEFAULT,GROUND_RELATIONSHIP,GRND_REL,51925,2013/03/14
35032,_DEFAULT,_DEFAULT,MATERIALS_CONVEYED,MAT_CONVEY,51926,2013/03/14
35033,_DEFAULT,_DEFAULT,PARISH_CODE,PARISHC,51927,2013/03/14
35034,_DEFAULT,_DEFAULT,PARISH_NAME,PARISH,51928,2013/03/14
35035,_DEFAULT,_DEFAULT,PIPELINE_FUNCTION,PIPE_FN,51929,2013/03/14
35036,_DEFAULT,_DEFAULT,PLATFORM_TYPE,PLAT_TYPE,51930,2013/03/14
35037,_DEFAULT,_DEFAULT,POLYGON_PFI,PLN_PFI,51931,2013/03/14
35038,_DEFAULT,_DEFAULT,PROVINCE_CODE,PROVINCEC,51932,2013/03/14
35039,_DEFAULT,_DEFAULT,SUBSTANCE_EXTRACTED,SUBST_EXT,51933,2013/03/14
35040,_DEFAULT,_DEFAULT,SURFACE_RELATIONSHIP,SURF_REL,51934,2013/03/14
35041,_DEFAULT,_DEFAULT,TOWNSHIP_CODE,TOWNSHIPC,51935,2013/03/14
35042,_DEFAULT,_DEFAULT,TOWNSHIP_NAME,TOWNSHIP,51936,2013/03/14
35043,_DEFAULT,_DEFAULT,UFI_CREATED,UFI_CR,51937,2013/03/14
35044,_DEFAULT,_DEFAULT,UNIQUE_LOCALITY,UNIQ_LOC,51938,2013/03/14
35045,_DEFAULT,_DEFAULT,WATERBODY_STATE,WTR_BDY_ST,51939,2013/03/14
35046,_DEFAULT,_DEFAULT,WATER_USE_FUNCTION,WTR_USE_FN,51940,2013/03/14
35047,_DEFAULT,_DEFAULT,ANNOTATION_TEXT,ANNO_TXT,51941,2013/03/14
35048,_DEFAULT,_DEFAULT,CENTROID_FEATURE_QUALITY_ID,C_FQID,51942,2013/03/14
35049,_DEFAULT,_DEFAULT,CENTROID_PFI,C_PFI,51943,2013/03/14
35050,_DEFAULT,_DEFAULT,CENTROID_UFI,C_UFI,51944,2013/03/14
35051,_DEFAULT,_DEFAULT,CENTROID_UFI_CREATED,C_UFI_CR,51945,2013/03/14
35052,_DEFAULT,_DEFAULT,CENTROID_UFI_OLD,C_UFI_OLD,51946,2013/03/14
35053,_DEFAULT,_DEFAULT,CROWN_STATUS,CROWN_STAT,51947,2013/03/14
35054,_DEFAULT,_DEFAULT,FURTHER_DESCRIPTION,FUR_DESC,51948,2013/03/14
35055,_DEFAULT,_DEFAULT,JUSTIFICATION,JUSTIFCN,51949,2013/03/14
35056,_DEFAULT,_DEFAULT,MULTI_ASSESSMENT,MULTI_ASS,51950,2013/03/14
35057,_DEFAULT,_DEFAULT,PARCEL_ALLOTMENT,PC_ALL,51951,2013/03/14
35058,_DEFAULT,_DEFAULT,PARCEL_BLOCK,PC_BLK,51952,2013/03/14
35059,_DEFAULT,_DEFAULT,PARCEL_CREFNO,PC_CREFNO,51953,2013/03/14
35060,_DEFAULT,_DEFAULT,PARCEL_CROWN_STATUS,PC_CRSTAT,51954,2013/03/14
35061,_DEFAULT,_DEFAULT,PARCEL_DESC_TYPE,PC_DTYPE,51955,2013/03/14
35062,_DEFAULT,_DEFAULT,PARCEL_FEATURE_QUALITY_ID,PC_FQID,51956,2013/03/14
35063,_DEFAULT,_DEFAULT,PARCEL_FURTHER_DESCRIPTION,PC_FDESC,51957,2013/03/14
35064,_DEFAULT,_DEFAULT,PARCEL_JOB_CREATED,PC_JOB_CR,51958,2013/03/14
35065,_DEFAULT,_DEFAULT,PARCEL_LGA_CODE,PC_LGAC,51959,2013/03/14
35066,_DEFAULT,_DEFAULT,PARCEL_LOT_NUMBER,PC_LOTNO,51960,2013/03/14
35067,_DEFAULT,_DEFAULT,PARCEL_PARISH_CODE,PC_PARC,51961,2013/03/14
35068,_DEFAULT,_DEFAULT,PARCEL_PART,PC_PART,51962,2013/03/14
